minutes	A1	A2	A3	B1	B2	B3	C1	C2	C3	X1	X2	X3	Y1	Y2	Y3
80.9	7.918052	7.025877	7.042600	7.015708	6.949069	6.922519	7.821639	7.469051	7.321769	6.983543	6.889881	7.131275	7.454912	7.356782	7.123492
81	7.987251	6.991654	7.049204	7.192923	6.972844	6.937946	7.918592	7.505604	7.385043	7.055691	6.880346	7.259093	7.732531	7.336684	7.128863
81.1	7.940583	6.984168	7.062004	7.476936	7.065070	6.938220	7.908843	7.421280	7.353915	7.228902	6.892421	7.356371	7.931060	7.331332	7.180612
81.2	7.727024	6.975313	7.073202	7.748729	7.152832	6.935365	7.756681	7.321757	7.313637	7.560954	6.905620	7.357705	8.009529	7.275796	7.271297
81.3	7.512519	6.998659	7.090845	7.908028	7.289577	6.917317	7.520440	7.167619	7.220305	7.896714	6.911065	7.283212	7.937677	7.235710	7.343066
81.4	7.310946	7.034564	7.092729	7.925499	7.290559	6.917317	7.336808	7.082123	7.182110	8.073943	6.931695	7.213229	7.759472	7.269254	7.356988
81.5	7.232551	7.109985	7.138562	7.825240	7.230879	6.932149	7.166802	7.077029	7.102914	8.082298	6.972009	7.128204	7.532061	7.352747	7.330788
81.6	7.179805	7.184990	7.270414	7.566225	7.110035	6.943538	7.098565	7.084702	7.058717	7.972785	7.012475	7.080269	7.302720	7.427675	7.257898
81.7	7.149761	7.211273	7.338648	7.346458	7.036618	6.950993	7.075522	7.101068	7.030382	7.799079	7.026961	7.051201	7.199725	7.447214	7.194354
81.8	7.130041	7.185724	7.391963	7.174816	6.988917	6.955306	7.067835	7.137433	7.005205	7.543612	7.035715	6.996452	7.139653	7.367785	7.159625
81.9	7.125144	7.151728	7.335990	7.085624	6.976944	6.961251	7.055287	7.134440	6.984220	7.313620	7.009219	6.993120	7.095228	7.255457	7.124176
82	7.104715	7.165574	7.293602	7.044363	6.979372	6.964289	7.055628	7.106161	6.992943	7.150822	7.008912	6.992332	7.087095	7.167930	7.103649
82.1	7.096775	7.271595	7.191772	7.016694	6.984864	6.958680	7.045801	7.075363	7.004432	7.079579	6.986175	6.994704	7.074388	7.121327	7.086366
82.2	7.088089	7.490934	7.163109	6.987252	6.969774	6.969928	7.025190	7.059123	7.005329	7.044813	6.957932	7.002001	7.061676	7.106717	7.068043
82.3	7.073819	7.653083	7.121767	6.973036	6.970113	6.972333	7.008728	7.042921	7.005697	7.001984	6.941106	7.021655	7.066856	7.060287	7.076581
82.4	7.078822	7.681200	7.094162	6.968703	6.969469	6.972125	6.998853	7.042329	6.987371	6.977848	6.910733	7.011566	7.066719	7.025857	7.082214
82.5	7.076224	7.612703	7.057939	6.959615	6.955107	6.977256	6.989245	7.053095	6.981881	6.962988	6.911394	6.995476	7.046564	6.997463	7.129309
82.6	7.071669	7.477752	7.041042	6.952935	6.944483	6.962135	6.986171	7.070158	6.959093	6.958376	6.933354	6.971192	7.052977	7.003826	7.135974
82.7	7.055838	7.325546	7.034577	6.949711	6.925460	6.962135	6.995065	7.101839	6.963074	6.954718	6.950648	6.969734	7.054000	7.015221	7.132144
82.8	7.038515	7.269159	7.033473	6.949711	6.927858	6.956738	6.988714	7.131403	6.992766	6.949758	7.024800	6.973707	7.039477	7.000449	7.099076
82.9	7.050964	7.273957	7.045050	6.949839	6.938042	6.949580	6.980014	7.167651	7.104673	6.958673	7.190482	6.966579	7.036252	6.977858	7.073940
83	7.054324	7.253993	7.039192	6.936993	6.938087	6.956263	6.981066	7.160521	7.261137	6.958418	7.346713	6.987385	7.035959	6.967814	7.058628
83.1	7.041544	7.190937	7.029544	6.916364	6.931194	6.961596	6.979967	7.138305	7.418400	6.931820	7.488641	7.023374	7.031957	6.968646	7.047807
83.2	7.096697	7.207617	7.021015	6.913629	6.950954	6.973179	7.000018	7.123651	7.468358	6.915966	7.525144	7.078871	7.026725	6.976258	7.047410
83.3	7.146910	7.256980	6.998596	6.916362	6.973161	6.967853	7.036831	7.109155	7.452700	6.918368	7.463736	7.106127	7.048633	6.994066	7.065676
83.4	7.307590	7.327005	7.000726	6.924569	7.022094	6.968010	7.103766	7.100449	7.344684	6.913599	7.276611	7.105580	7.067102	7.012180	7.096581
83.5	7.399707	7.359352	7.002983	6.924569	7.044051	6.980685	7.214373	7.074079	7.216938	6.910529	7.097334	7.081900	7.101019	7.026669	7.127291
83.6	7.418054	7.348098	6.997321	6.950464	7.027959	6.981555	7.272078	7.090013	7.188238	6.926063	6.985795	7.037152	7.197433	7.017091	7.170662
83.7	7.365857	7.288961	7.029164	7.014947	6.992214	6.996335	7.262412	7.210385	7.327893	6.953430	6.953058	6.987545	7.318021	7.011022	7.166107
83.8	7.242958	7.157522	7.077598	7.150801	6.973597	7.010435	7.208126	7.329731	7.557216	7.026973	6.956110	6.995481	7.342510	7.009640	7.143048
83.9	7.178450	7.092798	7.126394	7.276477	6.959099	7.025672	7.161556	7.462063	7.678510	7.151941	6.974403	7.053878	7.299012	7.008104	7.103214
84	7.135012	7.054712	7.125350	7.277451	6.938386	7.082656	7.120948	7.469159	7.673039	7.293385	6.987477	7.130696	7.190306	7.015836	7.062474
84.1	7.112019	7.045837	7.105102	7.221113	6.927321	7.194905	7.075853	7.386260	7.576144	7.364839	6.987265	7.180603	7.149715	7.036966	7.096569
84.2	7.097315	7.030079	7.064065	7.095671	6.926376	7.265093	7.045270	7.229419	7.479022	7.281427	6.964053	7.216868	7.108217	7.037557	7.180574
84.3	7.078596	7.002749	7.043012	7.020844	6.948594	7.292967	7.016176	7.103369	7.431530	7.171991	6.931936	7.222758	7.071684	7.050191	7.333776
84.4	7.087937	7.000371	7.124579	6.960470	6.962430	7.252649	7.000592	7.086338	7.491569	7.076594	6.916785	7.255143	7.046627	7.042304	7.464832
84.5	7.091488	7.006720	7.263768	6.948365	7.012863	7.178433	6.993330	7.127282	7.554602	6.995027	6.911542	7.353399	7.041456	7.024467	7.489844
84.6	7.087011	7.009378	7.346017	6.933381	7.099393	7.105786	7.019583	7.227477	7.575015	6.958811	6.907254	7.442476	7.041168	7.012302	7.466885
84.7	7.070945	7.012104	7.393461	6.935819	7.270373	7.066769	7.045853	7.284488	7.522590	6.943540	6.916103	7.469047	7.041015	7.005434	7.398202
84.8	7.048835	6.996941	7.383854	6.952569	7.407315	7.030770	7.086545	7.282588	7.400221	6.939903	6.972187	7.404223	7.041063	7.015705	7.357648
84.9	7.058247	6.981624	7.343109	6.951094	7.460532	7.008095	7.074665	7.222248	7.260784	6.946792	7.016214	7.322664	7.047535	7.023635	7.340165
85	7.059253	6.981624	7.319904	6.936360	7.421251	6.969084	7.049994	7.136818	7.142975	6.956969	7.058887	7.180521	7.026184	7.026790	7.346081
85.1	7.078004	7.000220	7.323116	6.925813	7.250618	6.955794	7.040663	7.053107	7.069339	6.945922	7.071637	7.085356	7.016428	7.028407	7.332596
85.2	7.079904	7.024566	7.344503	6.913933	7.113873	6.952902	7.011721	7.041114	7.051807	6.936375	7.050377	7.030878	7.017500	7.039349	7.265027
85.3	7.075395	7.034988	7.337784	6.917541	7.010891	6.955604	7.010746	7.027792	7.072881	6.934820	7.005266	7.023688	7.026216	7.038501	7.177427
85.4	7.085266	7.057199	7.264760	6.923514	6.966111	6.967594	7.008238	7.027527	7.142440	6.912073	6.978448	7.048829	7.032108	7.045735	7.112284
85.5	7.122481	7.049731	7.138095	6.911268	6.960386	6.966722	7.028509	7.070464	7.182738	6.912876	6.983654	7.116108	7.035576	7.057400	7.093354
85.6	7.155206	7.039963	7.054333	6.925040	6.960364	6.951932	7.078027	7.101715	7.179260	6.911314	6.987367	7.140047	7.050422	7.078938	7.085305
85.7	7.169038	7.033920	7.005229	6.930519	6.990137	6.945812	7.086018	7.213244	7.123271	6.907606	6.984244	7.146315	7.096830	7.102996	7.098556
85.8	7.150960	7.044175	7.002855	6.946709	6.988367	6.934008	7.079022	7.298045	7.066082	6.923077	7.004344	7.080458	7.126663	7.225962	7.143099
85.9	7.117283	7.038210	7.018270	6.967993	6.981877	6.937352	7.039761	7.335768	7.002751	6.936301	7.186271	7.023356	7.156263	7.325474	7.205424
86	7.101459	7.043846	7.091216	6.985426	6.969892	6.941474	7.011273	7.323315	6.986015	6.959684	7.406835	6.991222	7.136394	7.348803	7.237684
86.1	7.079343	7.043405	7.185340	6.994947	6.945743	6.957354	6.991352	7.245707	7.026738	7.012277	7.520399	6.985284	7.127173	7.324128	7.227881
86.2	7.072216	7.043031	7.230029	7.010349	6.928283	7.013037	6.988926	7.242523	7.065165	7.024008	7.526474	7.006016	7.096301	7.264099	7.161707
86.3	7.062551	7.030894	7.231346	6.972555	6.911199	7.050347	6.987995	7.350661	7.137121	7.026153	7.389530	7.043173	7.084373	7.167722	7.104568
86.4	7.061509	7.026884	7.195046	6.960565	6.930732	7.094212	6.988988	7.515108	7.145393	7.014082	7.222459	7.077003	7.044211	7.109213	7.076889
86.5	7.073093	7.027977	7.082268	6.944995	6.946722	7.092012	6.988408	7.675946	7.140261	6.989625	7.047177	7.109642	7.035210	7.077161	7.046999
86.6	7.094735	7.029240	7.038134	6.931200	6.976051	7.062814	7.003924	7.695029	7.131589	6.964183	7.021463	7.112642	7.048246	7.056056	7.057041
86.7	7.116447	7.037816	7.027111	6.921071	7.008809	7.029409	7.013751	7.633752	7.120174	6.944008	7.093337	7.086858	7.063024	7.025886	7.086980
86.8	7.197876	7.057360	7.035519	6.918674	7.025225	7.044984	7.062727	7.506802	7.128154	6.918454	7.246235	7.084744	7.076563	7.005353	7.115299
86.9	7.348349	7.056169	7.071047	6.938347	7.020439	7.118997	7.175607	7.379527	7.161474	6.906454	7.312278	7.104423	7.090462	7.014656	7.142428
87	7.445034	7.060255	7.094237	6.952059	6.990441	7.229485	7.326111	7.333902	7.165221	6.914509	7.268244	7.140075	7.175256	7.037825	7.143984
87.1	7.491140	7.069521	7.110333	6.979537	6.974248	7.259967	7.442978	7.325540	7.171281	6.945871	7.163305	7.144527	7.277447	7.055204	7.156255
87.2	7.456390	7.079143	7.126498	7.078846	6.963851	7.267489	7.445938	7.291284	7.183710	6.991414	7.041391	7.155273	7.453829	7.086442	7.162977
87.3	7.316768	7.081031	7.120620	7.251749	6.964203	7.255773	7.341643	7.252136	7.203789	7.073459	6.968743	7.155411	7.481120	7.068154	7.202742
87.4	7.219351	7.084940	7.122250	7.405917	6.977877	7.217774	7.207556	7.246814	7.240277	7.261200	6.920825	7.165724	7.467725	7.039822	7.235142
87.5	7.110365	7.102803	7.131334	7.443176	7.002642	7.226028	7.095623	7.272605	7.321970	7.423646	6.915825	7.241885	7.351739	7.002727	7.246093
87.6	7.095787	7.185034	7.167290	7.376910	7.066379	7.230543	7.008700	7.339600	7.369655	7.512311	6.905647	7.327810	7.178092	6.980181	7.228480
87.7	7.096849	7.289212	7.200367	7.266704	7.206594	7.218198	7.001465	7.385061	7.358065	7.504698	6.937494	7.357238	7.092740	6.977794	7.213350
87.8	7.096247	7.388921	7.209565	7.095927	7.365947	7.187460	7.029169	7.373268	7.320616	7.389007	7.009347	7.349080	7.065241	6.994803	7.242135
87.9	7.089950	7.392093	7.190604	6.978030	7.370149	7.096458	7.059912	7.311436	7.270927	7.210884	7.133126	7.310236	7.067602	7.033931	7.317792
88	7.109227	7.329626	7.220372	6.936388	7.305731	7.039378	7.080779	7.225903	7.179165	7.051179	7.239384	7.237502	7.072062	7.097645	7.387768
88.1	7.095595	7.268819	7.247158	6.945099	7.187150	7.000240	7.076566	7.161961	7.117183	6.975874	7.261926	7.155595	7.074390	7.132770	7.441136
88.2	7.086186	7.170520	7.302561	6.959870	7.032227	6.976109	7.056327	7.127954	7.047076	6.945300	7.236402	7.078632	7.097913	7.141655	7.425467
88.3	7.069206	7.134499	7.336821	6.965806	6.991946	6.981745	7.008352	7.110704	7.007258	6.961119	7.211891	7.027648	7.091282	7.105138	7.424865
88.4	7.058208	7.098490	7.364803	6.972034	7.019864	7.019263	6.990679	7.084480	6.986063	6.975442	7.261751	6.981604	7.036785	7.070761	7.332075
88.5	7.058818	7.051124	7.342129	6.972147	7.119060	7.082377	6.984979	7.064030	6.978655	6.983475	7.438801	6.969247	7.026006	7.102296	7.277930
88.6	7.075481	7.030704	7.281426	6.952701	7.196747	7.134093	6.985971	7.067045	6.987129	6.976730	7.632613	6.970593	7.025648	7.206709	7.206381
88.7	7.105589	7.029026	7.195238	6.919057	7.205421	7.144084	6.992925	7.093318	6.993166	6.950306	7.778751	6.961455	7.019177	7.342317	7.144718
88.8	7.131146	7.025613	7.120363	6.903806	7.172178	7.107284	7.037123	7.113969	7.049457	6.929966	7.791646	6.970276	7.019193	7.450497	7.097373
88.9	7.133864	7.026215	7.038016	6.900234	7.065240	7.050802	7.053298	7.093236	7.182066	6.899008	7.710299	6.989848	7.050478	7.444396	7.083490
89	7.139251	7.045304	7.003525	6.919907	6.999730	6.993768	7.080166	7.072544	7.436010	6.898092	7.485205	7.003465	7.072721	7.420415	7.050753
89.1	7.128205	7.028201	7.002659	6.953111	6.942979	6.984017	7.084865	7.055677	7.586598	6.913309	7.357198	7.011126	7.097000	7.375704	7.054212
89.2	7.106361	7.013320	6.989866	6.993237	6.925211	6.994234	7.058272	7.042360	7.563764	6.939652	7.267583	6.996141	7.116868	7.353451	7.060750
89.3	7.096941	7.007005	6.989813	7.014750	6.924524	7.012460	7.055178	7.041728	7.468251	6.977423	7.216727	6.974563	7.096158	7.351640	7.074637
89.4	7.099912	6.995194	7.048929	7.007415	6.920587	7.036979	7.038764	7.058121	7.270742	7.021328	7.184280	6.969816	7.082642	7.342301	7.099754
89.5	7.099661	6.992888	7.069322	6.993094	6.967957	7.049649	7.025388	7.068190	7.091440	7.051679	7.133907	6.965325	7.078783	7.289477	7.121956
89.6	7.106311	7.002241	7.123617	6.964340	7.013490	7.051786	7.030030	7.092383	7.044826	7.030232	7.153250	6.955203	7.068067	7.184830	7.163934
89.7	7.117554	7.025088	7.138016	6.956403	7.083129	7.041907	7.022641	7.101279	7.012063	7.003443	7.203654	6.954484	7.068384	7.112901	7.205431
89.8	7.149228	7.085295	7.114954	6.954533	7.140309	7.036625	7.042884	7.096276	7.011363	6.971118	7.258325	6.964223	7.079418	7.035493	7.248690
89.9	7.264132	7.110755	7.065028	6.949801	7.144015	7.075481	7.119565	7.086396	7.026406	6.953584	7.274118	6.995228	7.081563	6.999876	7.229156
90	7.348434	7.122692	7.031995	6.945060	7.134628	7.125885	7.249293	7.088492	7.044890	6.965822	7.244742	6.998602	7.133888	7.004848	7.173917
90.1	7.419258	7.122933	7.004629	6.960674	7.158386	7.229260	7.406915	7.108177	7.076592	6.968527	7.123167	7.013339	7.261573	7.048461	7.116600
90.2	7.381208	7.066592	7.012222	7.038931	7.253267	7.244290	7.388484	7.122053	7.096807	6.968527	7.062741	7.013339	7.390940	7.112397	7.100954
90.3	7.281568	7.076770	7.027354	7.143341	7.416982	7.238313	7.334395	7.157769	7.151876	7.036111	6.995841	7.080172	7.476875	7.210375	7.127476
90.4	7.159496	7.154715	7.043874	7.279754	7.552518	7.226456	7.155871	7.163916	7.245482	7.174755	6.989243	7.149457	7.457552	7.216662	7.162260
90.5	7.105511	7.284038	7.051568	7.320487	7.604268	7.230832	7.065723	7.160424	7.419289	7.367765	6.977800	7.368625	7.333348	7.173372	7.207745
90.6	7.111083	7.375985	7.078197	7.296006	7.577664	7.292378	7.005424	7.130645	7.626915	7.490937	6.963369	7.640527	7.196530	7.096208	7.251237
90.7	7.184421	7.418834	7.104500	7.192745	7.463139	7.321565	7.042085	7.112948	7.816033	7.503273	6.933025	7.864444	7.110137	7.032682	7.296515
90.8	7.286574	7.445315	7.170862	7.054645	7.327429	7.336699	7.120520	7.122717	7.969579	7.387743	6.930964	8.154177	7.094978	6.983791	7.358857
90.9	7.303125	7.398215	7.247237	6.965059	7.295111	7.326460	7.230359	7.124121	8.012187	7.214390	6.936653	8.302310	7.189115	6.984869	7.406568
91	7.276143	7.335926	7.331709	6.957252	7.273602	7.259872	7.241724	7.132356	7.994088	7.055924	6.946925	8.327863	7.323644	7.030094	7.583499
91.1	7.197043	7.314797	7.514619	7.056023	7.264325	7.165267	7.204608	7.138363	7.936716	7.029205	6.948223	8.295006	7.389832	7.056025	7.781069
91.2	7.098816	7.283174	7.679660	7.148079	7.207492	7.100027	7.104230	7.150398	7.761400	7.089106	6.942389	8.186325	7.377992	7.088948	7.967700
91.3	7.059211	7.270130	7.868406	7.190453	7.186797	7.025207	7.017500	7.153462	7.583567	7.221402	6.928926	8.055954	7.270838	7.100973	8.031493
91.4	7.052279	7.191087	8.060068	7.161922	7.236201	7.005079	6.967925	7.130487	7.414039	7.310250	6.936674	7.784706	7.164174	7.098831	8.097475
91.5	7.044030	7.102896	8.140324	7.060888	7.335364	6.976973	6.961936	7.127854	7.234940	7.309651	6.955811	7.575044	7.070985	7.117079	8.080415
91.6	7.051387	7.056170	8.176946	6.996243	7.355728	6.969858	6.965633	7.129339	7.176004	7.227796	6.972673	7.371264	7.046008	7.136054	7.989637
91.7	7.057421	7.019884	8.097069	6.939891	7.357665	6.985017	6.972871	7.142740	7.146841	7.093614	6.983253	7.254505	7.046277	7.200850	7.831452
91.8	7.095703	6.999932	7.996243	6.919098	7.270761	7.003609	7.010090	7.231952	7.129451	6.979142	6.982997	7.174331	7.046688	7.271678	7.689219
91.9	7.172442	7.027372	7.758538	6.916276	7.144034	7.035896	7.101354	7.352119	7.107550	6.935581	6.979744	7.148533	7.052528	7.308769	7.464847
92	7.224932	7.104312	7.585452	6.920558	7.071945	7.047951	7.209147	7.414804	7.081134	6.916485	6.958857	7.113884	7.095185	7.283614	7.299411
92.1	7.258715	7.188772	7.390538	6.934423	7.016692	7.061850	7.264747	7.415988	7.049871	6.916759	6.968436	7.084538	7.160768	7.258052	7.246487
92.2	7.258715	7.228275	7.274561	6.989003	6.993653	7.059930	7.258904	7.384476	7.039628	6.918337	6.971831	7.054060	7.214025	7.291866	7.210560
92.3	7.270704	7.219700	7.182529	7.056964	6.977764	7.010616	7.238315	7.302309	7.052810	6.962480	6.974748	7.052712	7.242916	7.343139	7.209916
92.4	7.303464	7.132263	7.156414	7.110510	6.963998	6.984828	7.227013	7.200184	7.216043	7.056714	6.978240	7.056592	7.236623	7.417506	7.196851
92.5	7.455566	7.071123	7.140558	7.141921	6.946200	6.974010	7.283882	7.160984	7.380474	7.202479	6.976151	7.064384	7.236393	7.416985	7.158861
92.6	7.580739	7.025884	7.117109	7.145062	6.950337	6.981094	7.416498	7.132296	7.463918	7.253155	6.953025	7.063709	7.300337	7.380140	7.125095
92.7	7.652472	7.024488	7.098918	7.154734	6.950876	7.000586	7.522031	7.100584	7.404320	7.252267	6.952062	7.057910	7.412681	7.320181	7.106491
92.8	7.642828	7.040648	7.076762	7.208780	6.965344	7.000925	7.618682	7.088239	7.354904	7.238015	6.947368	7.038742	7.575820	7.232784	7.094066
92.9	7.534245	7.073740	7.110841	7.314287	6.954906	7.001532	7.597855	7.080524	7.229124	7.278124	6.957558	7.054133	7.674603	7.128902	7.086996
93	7.386607	7.103227	7.139263	7.455395	6.953192	7.003011	7.500547	7.063422	7.202034	7.397450	6.952448	7.061213	7.680975	7.058139	7.099139
93.1	7.319120	7.112873	7.150580	7.576425	6.961883	7.006600	7.352452	7.082845	7.200323	7.582740	6.941172	7.074436	7.604092	7.042268	7.142560
93.2	7.307190	7.120861	7.140827	7.570405	6.958807	7.012143	7.288554	7.102472	7.185770	7.730972	6.942426	7.076671	7.474370	7.012390	7.195415
93.3	7.274057	7.117831	7.110549	7.516689	6.994136	7.050566	7.279291	7.098663	7.158892	7.758144	6.946840	7.075943	7.387091	7.006954	7.233529
93.4	7.222871	7.124336	7.115301	7.335642	6.997689	7.154646	7.235382	7.084942	7.129576	7.698538	6.951259	7.070555	7.362016	7.032139	7.234789
93.5	7.207563	7.157064	7.152348	7.258916	6.995931	7.337201	7.199951	7.074390	7.111990	7.539068	6.953494	7.037036	7.354849	7.075800	7.226349
93.6	7.252924	7.203952	7.173828	7.247845	6.985000	7.612376	7.163374	7.068043	7.093870	7.384200	6.974233	7.027823	7.292269	7.170232	7.235409
93.7	7.319532	7.225939	7.176369	7.226445	6.976777	7.809844	7.211912	7.076364	7.102603	7.279497	7.002640	6.994524	7.251550	7.258930	7.244337
93.8	7.382779	7.226490	7.138178	7.186591	6.980632	8.008702	7.267536	7.111322	7.121484	7.220901	7.023011	6.986731	7.278023	7.243380	7.242114
93.9	7.365783	7.212359	7.113126	7.142973	6.992671	8.089234	7.320139	7.230056	7.089975	7.141491	7.107364	6.976215	7.373379	7.201996	7.242389
94	7.270938	7.248532	7.096911	7.181217	6.982277	8.132533	7.315305	7.358938	7.056012	7.119786	7.225543	6.973444	7.432029	7.092825	7.231890
94.1	7.190540	7.307565	7.092363	7.240461	7.003594	8.048151	7.263229	7.473453	7.017828	7.118747	7.330032	6.975807	7.441014	7.050952	7.180741
94.2	7.136740	7.363933	7.078981	7.326027	6.994577	7.927256	7.164681	7.495849	7.011399	7.177201	7.340374	6.969723	7.390916	7.020219	7.138127
94.3	7.121258	7.386568	7.039984	7.327087	6.992887	7.723455	7.096441	7.461982	7.001510	7.265111	7.282173	6.971843	7.274400	7.028360	7.122098
94.4	7.104425	7.363877	7.015229	7.269447	6.982988	7.481970	7.079443	7.435697	6.995933	7.298446	7.176663	6.976132	7.192206	7.038729	7.104238
94.5	7.094520	7.302428	7.012937	7.171609	6.972029	7.322788	7.063413	7.443808	6.995933	7.250566	7.087088	6.985745	7.143449	7.042296	7.102298
94.6	7.082570	7.242367	7.009134	7.051804	6.981851	7.191548	7.037686	7.557202	7.005803	7.149394	7.039725	6.984412	7.142277	7.058046	7.090792
94.7	7.074796	7.169552	7.000090	6.980615	6.975542	7.143551	7.004718	7.729588	7.010626	7.083059	7.007321	6.989576	7.130246	7.059809	7.084965
94.8	7.060349	7.061392	7.010279	6.971108	6.977784	7.116727	6.990655	7.783796	7.000516	7.010356	6.959511	6.989408	7.093793	7.083911	7.076527
94.9	7.071035	7.026672	7.022239	6.958397	6.984170	7.106531	6.998182	7.788903	7.001087	6.994811	6.947214	6.997299	7.076681	7.098388	7.076703
95	7.077890	6.995022	7.022252	6.948187	6.989091	7.096581	7.021205	7.608074	7.019464	6.975845	6.946645	6.997594	7.063797	7.158364	7.082850
95.1	7.072803	6.995486	7.008492	6.943393	6.987317	7.071786	7.061182	7.498942	7.019832	6.976276	6.962607	6.984660	7.064080	7.286664	7.072828
95.2	7.065189	7.015113	6.996508	6.927545	6.990534	7.076868	7.048140	7.425673	7.024712	6.933308	6.970868	6.997129	7.082829	7.477540	7.071507
95.3	7.058387	7.038180	7.013559	6.936621	6.992653	7.095023	7.001117	7.442187	7.063120	6.924733	6.976165	7.016672	7.082327	7.722954	7.072726
95.4	7.075290	7.079811	7.030930	6.960580	7.004447	7.106023	6.984698	7.453098	7.113529	6.925313	6.968063	7.041112	7.067536	7.896389	7.072397
